Pokemon,fire,water,grass,electric,rock,ground,flying,normal,fighting,psychic,dark,ghost,bug,dragon,ice,fairy,steel,poison,clusters
Gorebyss,0.0,0.044683495332150366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013620432719411909,0.0,0.0,0.0,5
Gothita,0.0,0.0,0.01253405555503582,0.0,0.019217872328433805,0.02485258489192086,0.014737850056910818,0.0,0.0,0.03116522167113098,0.03256000134492863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Gothitelle,0.0,0.0,0.01209915648680833,0.0,0.01855106223394744,0.02399026495364689,0.01422648506181537,0.0,0.0,0.03008386968522626,0.031430254138669754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Gothorita,0.0,0.0,0.01239044089810574,0.0,0.01899767479306663,0.024567825067983037,0.0145689844195665,0.0,0.0,0.03080813193279396,0.03218693028247302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Gourgeist,0.0147524900966306,0.0,0.014113615923583943,0.0,0.02163973725192344,0.0,0.0,0.0,0.0,0.0,0.018331630629683533,0.01632535971509176,0.0,0.0,0.0,0.0,0.0,0.013849267469436832,11
Gourgeist-Large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Gourgeist-Small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
Gourgeist-Super,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Granbull,0.03383940580253237,0.010943040871348736,0.0,0.0,0.03309162704201204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020013960522923202,0.0,0.0,0.010589194974235145,3
Graveler,0.027377755783411666,0.0,0.0,0.0,0.0702785100131956,0.012983469660288698,0.0,0.0,0.0,0.0,0.0,0.015148348123894385,0.0,0.0,0.0,0.0,0.0,0.0,13
Greninja,0.014994389602800383,0.05818691470714603,0.02869007936644393,0.0,0.03299185247360526,0.014221706411777134,0.0,0.016492776548421333,0.0,0.0,0.01863221801307179,0.0,0.0,0.0,0.026604821904407012,0.0,0.0,0.0140763566550405,5
Grimer,0.0251450369672742,0.0,0.0,0.0,0.018442038923516806,0.0,0.0,0.0,0.0,0.0,0.0,0.01391296556890379,0.0,0.0,0.011153825664385844,0.0,0.0,0.08261935379903612,11
Grotle,0.0,0.013303449864391753,0.052475995247781404,0.0,0.02011473805408069,0.0,0.0,0.0,0.0,0.0,0.0,0.0151748762235329,0.0,0.0,0.0,0.0,0.0,0.0,7
Grovyle,0.0,0.012784611597402759,0.06303677093805395,0.0,0.028995386462864255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01715963691468224,0.0,0.0,0.0,0.0,7
Growlithe,0.04460035174731317,0.0,0.0,0.0,0.010903694752924626,0.0,0.0,0.016352419245574578,0.02107857187379709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Grumpig,0.011969399690583618,0.0,0.011451050565852936,0.0,0.0,0.011352598727520369,0.0,0.01316549987994647,0.016970573669031912,0.0,0.0,0.0,0.0,0.0,0.010618763267668073,0.0,0.0,0.0,9
Gulpin,0.013174201568732532,0.012780882772170727,0.0,0.0,0.009662309840030393,0.0,0.0,0.0,0.0,0.0,0.0,0.01457879843741136,0.0,0.0,0.023375228719108968,0.0,0.0,0.0742056588521239,11
Gurdurr,0.014409019142235234,0.0,0.013785019388389509,0.0,0.04227183156925095,0.013666500961417917,0.0,0.015848910111714604,0.020429539256188962,0.0,0.0,0.015945268839215092,0.0,0.0,0.012783094152254279,0.0,0.0,0.02705365111461804,0
Gyarados,0.013974751152803904,0.013557531765579946,0.0,0.0,0.01024945419813431,0.0,0.0,0.0,0.0,0.0,0.01736520238935498,0.0,0.0,0.07278823319243734,0.024795658604823575,0.0,0.0,0.0,5
Happiny,0.014946165889559007,0.014499944693517295,0.014298904355379699,0.0,0.0,0.014175967738181744,0.01681300257864485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hariyama,0.011757287134755396,0.0,0.0,0.0,0.034492428427338635,0.011151416647078942,0.0,0.012932190950469538,0.01666983412921678,0.0,0.0,0.013010816512416505,0.0,0.0,0.010430585658542706,0.0,0.0,0.022074892194828267,0
Haunter,0.011923835391373953,0.0,0.0,0.0,0.0,0.01130938242439742,0.0,0.0,0.0,0.0,0.014816708545612834,0.013195121682690124,0.0,0.0,0.010578340479619208,0.0,0.0,0.055968987104892634,11
Hawlucha,0.01287194030851836,0.0,0.012314505586227726,0.0,0.028321870176587827,0.0,0.057918791266853044,0.01415823123692627,0.018250222811169326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020419988758657633,0.0241677090464899,0
Haxorus,0.0,0.0,0.014896009711369536,0.0,0.03425901675390233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013734183719012,0.0,0.0,0.0,0.029234013995712977,0
Heatmor,0.0411539300699085,0.0,0.0,0.0,0.02012225795472659,0.0,0.0,0.015088811898142556,0.01944975855308235,0.0,0.0,0.015180549355403075,0.023002608916900064,0.0,0.0,0.0,0.0,0.0,3
Heliolisk,0.01595943816080599,0.0,0.015268295662794558,0.12398122785777656,0.023410152877651486,0.015137024582681628,0.0,0.01755426225388747,0.0,0.0,0.01983139954711722,0.0,0.0,0.04156279041276357,0.0,0.0,0.0,0.0,12
Helioptile,0.0,0.0,0.016335089678694223,0.1326437816151591,0.025045817496200266,0.016194646703707235,0.0,0.018780776485702717,0.0,0.0,0.021217017092848435,0.0,0.0,0.022233388836701385,0.0,0.0,0.0,0.0,12
Heracross,0.0,0.0,0.0,0.0,0.04068199061148926,0.013152504709749546,0.0,0.0,0.0,0.0,0.0,0.0,0.02325265688628338,0.0,0.0,0.0,0.0,0.0,0
Herdier,0.015835873481638348,0.0,0.0,0.0,0.023228901633062158,0.0,0.0,0.017418349776169226,0.022452576109145597,0.0,0.0,0.0,0.0,0.0,0.0140489411319893,0.0,0.0,0.0,12
Hippopotas,0.0,0.015805289427786088,0.0,0.0,0.03584625716820225,0.0,0.0,0.0,0.0,0.0,0.0,0.018028655212640434,0.0,0.0,0.0,0.0,0.0,0.0,13
Hippowdon,0.015155662964899059,0.014703187185828078,0.0,0.0,0.03334669899361886,0.0,0.0,0.0,0.0,0.0,0.0,0.016771517757478867,0.0,0.0,0.013445486101983489,0.0,0.0,0.0,3
Hitmonchan,0.013365281856345577,0.0,0.0,0.0,0.0392098128213995,0.0,0.015034659723135429,0.014700872326420637,0.018949697245796364,0.0,0.0,0.014790251175851676,0.0,0.0,0.011857132998060401,0.0,0.0,0.0,0
Hitmonlee,0.0,0.0,0.0,0.0,0.036404255648666846,0.0,0.0,0.013648989268761494,0.01759380046375305,0.0,0.0,0.013731972844814052,0.0,0.0,0.0,0.0,0.0,0.023298447094561216,0
Hitmontop,0.0,0.0,0.0,0.0,0.019278087119005936,0.0,0.0,0.014455804659156494,0.01863380047475626,0.0,0.0,0.014543693538084664,0.0,0.0,0.0,0.0,0.0,0.0,0
Honchkrow,0.0,0.0,0.0,0.0,0.0,0.0,0.028709854545888428,0.014036230748200589,0.0,0.0,0.015857009316438478,0.0,0.0,0.0,0.0,0.0,0.02024403114314478,0.0,4
Honedge,0.0,0.0,0.0,0.0,0.027016760883022076,0.017469060358898558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ho-Oh,0.013233278854919393,0.0,0.0,0.0,0.009705638693066952,0.0,0.02977233802377538,0.014555678286255347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020993214618840954,0.0,4
Hoopa,0.012522535813764358,0.0,0.011980232469714455,0.0,0.0,0.01187723092382904,0.014086651284599435,0.0,0.0,0.0,0.015560661256593002,0.0,0.0,0.0,0.011109483078075338,0.0,0.0,0.011755842352338506,9
Hoopa-Unbound,0.012522535813764358,0.0,0.011980232469714455,0.0,0.0,0.01187723092382904,0.014086651284599435,0.0,0.0,0.0,0.015560661256593002,0.0,0.0,0.0,0.011109483078075338,0.0,0.0,0.011755842352338506,9
Hoothoot,0.0,0.0,0.0,0.0,0.0,0.0,0.03268739792937317,0.03196169866772399,0.020599611362049342,0.0,0.0,0.01607801022980586,0.0,0.0,0.0,0.0,0.023048695722680455,0.0,4
Hoppip,0.0,0.0,0.02947038503603732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578856176740786,0.0,0.014459201915412749,7
Horsea,0.0,0.031011181827954308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08324705313237582,0.014179252736295745,0.0,0.0,0.0,5
Houndoom,0.036818969102291994,0.0,0.0,0.0,0.009001337085484762,0.0,0.0,0.013499427591102038,0.017401012685702186,0.0,0.015250572102922553,0.0,0.0,0.0,0.0,0.0,0.0,0.02304314944828804,3
Houndour,0.03697770410521763,0.0,0.0,0.0,0.009040143909886321,0.0,0.0,0.013557626713196269,0.017476032434134037,0.0,0.015316320809809198,0.0,0.0,0.0,0.0,0.0,0.0,0.023142493739675665,3
Huntail,0.0,0.029439604607199955,0.0,0.0,0.011128127311445482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026921359946741583,0.0,0.0,0.0,5
Hydreigon,0.025810730642582037,0.0,0.0,0.0,0.02839541455682175,0.0,0.029034595498072815,0.01419499640585883,0.0,0.0,0.016036370040679915,0.0,0.0,0.08402285040432106,0.011449113804543738,0.0,0.02047301405000582,0.0,3
Hypno,0.011463365832740368,0.0,0.010966931107568379,0.0,0.0,0.01087264154678114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016983066613672,0.0,0.0,0.010761520155426824,9
Igglybuff,0.012724616598302823,0.012344720263709521,0.012173561904937314,0.0,0.0,0.012068898185071265,0.014313972778061061,0.0,0.0,0.0,0.0,0.0,0.0,0.016569210251300086,0.0,0.0,0.0,0.0,1
Illumise,0.0,0.012534103894058823,0.0,0.0,0.0,0.0,0.029067134467903214,0.014210904688783712,0.0,0.0,0.0,0.0,0.04332851189584692,0.0,0.011461944786421738,0.0,0.0,0.0,12
Inkay,0.0,0.0,0.0,0.0,0.010994035773283874,0.0,0.0,0.01648790490190141,0.0,0.0,0.01862671441701109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Ivysaur,0.0,0.0130311852444807,0.06425254557397408,0.0,0.009851537773992097,0.0,0.0,0.0,0.0,0.0,0.0,0.014864311524202083,0.0,0.0,0.0,0.0,0.0,0.03782945606841408,7
Jellicent,0.0,0.045414620541444226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019389814477886316,0.0,0.0,0.0,0.013843294463969475,0.0,0.0,0.029297418468838314,5
Jigglypuff,0.021131982112455875,0.010250540980180696,0.010108418215693867,0.0,0.0,0.01002150982678699,0.01188572615793041,0.0,0.0,0.0,0.0,0.0,0.0,0.013758381321080225,0.018747432722569887,0.0,0.0,0.0,9
Jirachi,0.011779974704299551,0.011428280869189258,0.011269828854451545,0.0,0.0,0.022345870184861793,0.01325134128332649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010450713144994486,0.0,0.0,0.0,9
Jolteon,0.0,0.0,0.0,0.0,0.009361982966869974,0.012106932154846666,0.0,0.0,0.0,0.0,0.0,0.014125655760180676,0.0,0.0,0.0,0.0,0.0,0.0,12
Joltik,0.0,0.0,0.0,0.0,0.012253490741353118,0.015846234883206918,0.0,0.018376726638521093,0.0,0.0,0.0,0.0,0.05602994574950152,0.0,0.0,0.0,0.0,0.07842140999017132,11
Jumpluff,0.0,0.0,0.029263017633593267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355367367206078,0.0,0.014357460213058107,7
Jynx,0.0,0.010811144491463483,0.010661249013228315,0.0,0.0,0.010569587592449723,0.0,0.0,0.0,0.026508593912757502,0.013847484586497871,0.0,0.0,0.0,0.019772732424520368,0.0,0.0,0.0,9
Kabuto,0.0,0.014465475453657166,0.0,0.0,0.043743427839249636,0.01414226865569936,0.0,0.0164006533444566,0.021140746522378684,0.0,0.0,0.01650036657869851,0.0,0.0,0.013228108077016014,0.0,0.0,0.0,5
Kabutops,0.0,0.012767039477420954,0.0,0.0,0.04825922174927728,0.012481781383961268,0.0,0.014475002178461815,0.0186585464334061,0.0,0.0,0.014563007775102332,0.0,0.0,0.011674955211247976,0.0,0.0,0.0,5
Kadabra,0.011321584716000874,0.0,0.010831289991135088,0.0,0.0,0.02147633324359621,0.012735696527859506,0.0,0.0,0.02693139120660796,0.014068344245409828,0.0,0.0,0.0,0.010044048241503786,0.0,0.0,0.0,9
Kakuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21315982912376194,2
Kangaskhan,0.021961237292990123,0.010652789769047648,0.0,0.0,0.03221391111836707,0.0,0.0,0.012077910104873423,0.015568650265601064,0.0,0.0,0.012151341781901527,0.0,0.0,0.019483114099933196,0.0,0.0,0.0,3
Karrablast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543554574042898,0.0,0.0,0.0,0.0,0.03663432253447394,0
Kecleon,0.021158725960769204,0.010263513682487782,0.010121211052731567,0.0,0.023277558604211778,0.0,0.0,0.011636557024471151,0.0,0.0,0.0,0.0,0.0,0.0,0.01877115877412192,0.0,0.0,0.0,9
Keldeo,0.0,0.017191983221772105,0.0,0.0,0.012997088825121343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332721524975327,0
Kingdra,0.0,0.029150028474868545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07825093486344331,0.013328276984361684,0.0,0.0,0.0,5
Kingler,0.0,0.013695636479017993,0.0,0.0,0.03106158286769561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01252412062834549,0.0,0.0,0.0,5
Kirlia,0.01098889772845122,0.0,0.010513010410244376,0.0,0.0,0.010422623489381026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014309064283872191,0.009748901913839366,0.0,0.0,0.0,1
Klang,0.0,0.0,0.0,0.036728035555492325,0.02773997135231515,0.03587337771584883,0.021273298697511978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Klefki,0.0,0.0,0.0,0.0,0.0,0.016365538459353447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08018604089465647,0.0,0.0,1
Klink,0.0,0.0,0.0,0.036728035555492325,0.02773997135231515,0.03587337771584883,0.021273298697511978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Klinklang,0.0,0.0,0.0,0.03506981555681299,0.026487550019034172,0.03425374433636353,0.020312838689113346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Koffing,0.013441414590995647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01670247163757448,0.014874500971724434,0.0,0.0,0.0,0.0,0.0,0.06309231343961594,11
Krabby,0.0,0.014211984270318731,0.0,0.0,0.03223265510903401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012996300364886942,0.0,0.0,0.0,5
Kricketot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14789174819239945,0.0,0.0,0.0,0.0,0.0,2
Kricketune,0.0,0.0,0.0,0.0,0.012340358974961522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056427156839726454,0.0,0.0,0.0,0.0,0.0,0
Krokorok,0.013239292191376595,0.0,0.012665948857804685,0.0,0.038840196135873396,0.0,0.0,0.0,0.0,0.0,0.016451311789472088,0.0,0.0,0.0,0.0,0.0,0.0,0.01242871525169017,3
Krookodile,0.012286896240667262,0.0,0.011754797549283682,0.0,0.03604614604695276,0.011653734208300353,0.0,0.0,0.0,0.0,0.015267852545151206,0.0,0.0,0.047997713465412706,0.0,0.0,0.0,0.011534629834802168,3
Kyogre,0.0,0.031581906805437716,0.0,0.0,0.0358137431896587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014440205503060643,0.0,0.0,0.0,5
Kyurem,0.0,0.0,0.0,0.0,0.03643473450581723,0.0,0.03725488058429969,0.018213888877147796,0.0,0.0,0.0,0.0,0.0,0.10781142993272388,0.014690591009357974,0.0,0.02626934112735555,0.0,6
Kyurem-Black,0.0,0.0,0.0,0.0,0.03536291636683837,0.0,0.036158935812989,0.017678082132713983,0.0,0.0,0.0,0.0,0.0,0.10463988915553799,0.014258430815803233,0.0,0.02549656326301219,0.0,6
Kyurem-White,0.0,0.0,0.0,0.0,0.03528486064569808,0.0,0.03607912305712717,0.017639061724019967,0.0,0.0,0.0,0.0,0.0,0.10440892002608758,0.028453917043659512,0.0,0.025440285307556005,0.0,6
Lairon,0.0,0.01374211539386791,0.0,0.0,0.04155599551609106,0.01343507086374873,0.0,0.0,0.0,0.0,0.0,0.01567524982445492,0.0,0.018444808338670567,0.0,0.0,0.0,0.0,13
Lampent,0.028510419986860616,0.0,0.0,0.0,0.0,0.013520617826745969,0.0,0.0,0.0,0.0,0.017713704089035276,0.015775060985133156,0.0,0.0,0.0,0.0,0.0,0.01338243338845528,11
Landorus,0.0,0.0,0.01574686985714588,0.0,0.06035981992386887,0.031222968351174607,0.018515555942869875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03090386101461191,0
Landorus-Therian,0.0,0.0,0.015681822634191447,0.0,0.06011048537676867,0.031093992408522973,0.018439071822122885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03077620324161914,0
Lanturn,0.0,0.040611296148541295,0.0,0.05419976300990451,0.0,0.0,0.0,0.015348079228023804,0.0,0.0,0.0,0.0,0.0,0.0,0.01237914408278899,0.0,0.0,0.0,5
Lapras,0.0,0.040626035389270274,0.0,0.0,0.01023772114703204,0.0,0.0,0.015353649575585276,0.019791139234132133,0.0,0.0,0.030893994403419885,0.0,0.036352454472403026,0.02476727380267696,0.0,0.0,0.0,5
Larvesta,0.017663764565378468,0.0,0.0,0.0,0.0,0.016753524513505265,0.0,0.019428901722434996,0.025044214879466065,0.0,0.0,0.01954702620124834,0.059237987857887454,0.0,0.0,0.0,0.0,0.0,11
Larvitar,0.0,0.0,0.0,0.0,0.040825294315310144,0.013198834857588881,0.0,0.0,0.0,0.0,0.017292128065692292,0.01539962355856905,0.0,0.018120483450435806,0.0,0.0,0.0,0.0,3
Latias,0.0,0.02188819789014148,0.010792360066127842,0.0,0.0,0.010699571401686368,0.025379843533704476,0.012408190352302562,0.0,0.0,0.0,0.0,0.0,0.04406784582190727,0.010007947828244523,0.0,0.017895957713169104,0.0,1
Latios,0.0,0.011551201320574333,0.011391045025604328,0.0,0.0,0.011293109092403228,0.02678774046305026,0.013096510320569714,0.0,0.0,0.0,0.0,0.0,0.06201656392274648,0.010563119060790795,0.0,0.018888700788145626,0.0,1
Leafeon,0.0,0.0,0.0246034195022034,0.0,0.009430813768937615,0.0,0.0,0.0,0.0,0.0,0.0,0.01422950984954885,0.0,0.0,0.0,0.0,0.0,0.0,12
Leavanny,0.0,0.0,0.026477812544063842,0.0,0.0,0.0,0.0,0.015221033033843413,0.0,0.0,0.0,0.0,0.046408355084845,0.0,0.0,0.0,0.021952835650515628,0.025981882312355875,7
Ledian,0.0,0.0,0.0,0.0,0.010343998263204538,0.0,0.03173052516672192,0.015513034811438214,0.0,0.0,0.0,0.0,0.04729865748087125,0.0,0.012512190629135913,0.0,0.0,0.0,4
Ledyba,0.0,0.0,0.0,0.0,0.0,0.0,0.032769668214672115,0.01602107122723072,0.0,0.0,0.0,0.0,0.048847641332867876,0.0,0.01292195239130587,0.0,0.0,0.0,4
Lickilicky,0.021465676102709233,0.010412406720163313,0.0,0.0,0.03148699560243135,0.0,0.0,0.0,0.0,0.0,0.0,0.01187714350624831,0.0,0.013975639178768474,0.019043472421965302,0.0,0.0,0.0,3
Lickitung,0.022269461833435974,0.010802300982246871,0.0,0.0,0.03266603127070437,0.0,0.0,0.0,0.0,0.0,0.0,0.012321885075367172,0.0,0.014498959259437253,0.01975655834215824,0.0,0.0,0.0,3
Liepard,0.0,0.0,0.01387753241564983,0.0,0.01063888080863456,0.0,0.0,0.0,0.0,0.0,0.018024990879201425,0.0,0.0,0.0,0.0,0.0,0.0,0.013617605812763934,11
Lileep,0.0,0.0,0.012749249896203612,0.0,0.029321729393097306,0.012639636626886165,0.0,0.0,0.0,0.0,0.0,0.01474718398035216,0.0,0.0,0.0,0.0,0.0,0.012510456059114355,7
Lilligant,0.0,0.0,0.028575074187013265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Lillipup,0.016026938006105867,0.0,0.0,0.0,0.023509165241480723,0.0,0.0,0.017628507347890898,0.022723473119174054,0.0,0.0,0.0,0.0,0.0,0.01421844578607536,0.0,0.0,0.0,12
Linoone,0.0,0.01254323162520601,0.02473864185101082,0.0,0.018965292541748932,0.0,0.0,0.014221253519338645,0.018331459702758898,0.0,0.0,0.0,0.0,0.0,0.011470291737374008,0.0,0.0,0.012137643169556064,12
Litleo,0.050868802539126845,0.0,0.0,0.0,0.0124361775995825,0.0,0.0,0.0,0.0,0.0,0.021070072297705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Litwick,0.02851779747163072,0.0,0.0,0.0,0.0,0.01352411648275122,0.0,0.0,0.0,0.0,0.017718287766939678,0.015779143011010677,0.0,0.0,0.0,0.0,0.0,0.01338589628723249,11
Lombre,0.013941258637451506,0.040575117530767264,0.013337515809976865,0.0,0.010224889896535576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024736232217375646,0.0,0.0,0.0,5
Lopunny,0.011695259696891686,0.011346095047674788,0.022377565062890566,0.0,0.008577614534089695,0.0,0.013156045028185005,0.012863965120698767,0.016581889768515424,0.0,0.0,0.012942175880991046,0.0,0.0,0.020751114890564224,0.0,0.0,0.0,12
Lotad,0.0,0.03294387250103129,0.01624355443916535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015062937520277028,0.0,0.0,0.0,7
Loudred,0.026474774826994864,0.012842182189109774,0.0,0.0,0.029125956057624552,0.01255524515773252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02348734052835099,0.0,0.0,0.0,3
Lucario,0.0,0.010516275867315142,0.0,0.0,0.03180109468321972,0.010281307313367159,0.012193851563720739,0.011923133499971162,0.015369140349556224,0.0,0.013469801286532721,0.011995624161081447,0.0,0.014115053414248664,0.009616720458738194,0.0,0.0,0.02035245904150933,3
Ludicolo,0.01318360529873817,0.038370017255008264,0.012612673552447518,0.0,0.01933841357147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023391913930622378,0.0,0.0,0.0,5
Lugia,0.0,0.01132876234779106,0.0,0.0,0.0085645110638814,0.01107564014555271,0.026271894768181047,0.012844313668299072,0.0,0.0,0.0,0.0,0.0,0.045616743324523895,0.01035970737329084,0.0,0.018524965183170747,0.0,6
Lumineon,0.0,0.0475804075430374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014503470126605066,0.0,0.0,0.0,5
Lunatone,0.0,0.0,0.012591045361148832,0.0,0.03861050418511336,0.037448376825279295,0.014804860069239072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011675900758067336,0.0,0.0,0.0,1
Luvdisc,0.0,0.05151485829397101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570277025616259,0.0,0.0,0.0,5
Luxio,0.016358148921941606,0.0,0.0,0.031769655178140996,0.0,0.01551518918546265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014512282603112568,0.0,0.0,0.0,12
Luxray,0.01584641438656689,0.0,0.0,0.09232740023461193,0.0,0.015029825091581352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01405829259296117,0.0,0.0,0.0,12
Machamp,0.023968299451007122,0.0,0.0,0.0,0.03515797666006746,0.011366588671209422,0.0,0.013181723883487808,0.016991486710679828,0.0,0.0,0.013261866564007956,0.0,0.0,0.010631848897110954,0.0,0.0,0.022500838008382595,3
Machoke,0.024598024078733276,0.0,0.0,0.0,0.03608169024304906,0.011665225661878064,0.0,0.013528050337823288,0.017437907937403407,0.0,0.0,0.013610298625366522,0.0,0.0,0.010911181901209106,0.0,0.0,0.023092007685118245,3
Machop,0.02460305397962607,0.0,0.0,0.0,0.036089068369250826,0.01166761101318854,0.0,0.013530816606864011,0.01744147370953299,0.0,0.0,0.013613081712861184,0.0,0.0,0.01091341306268007,0.0,0.0,0.023096729629844374,3
Magby,0.04316694535188299,0.0,0.0,0.0,0.01055326196079755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013508014988225216,3
Magcargo,0.012276635304775074,0.0,0.0,0.0,0.04502005434216422,0.011644002033691423,0.0,0.0,0.0,0.0,0.0,0.013585536145333416,0.0,0.0,0.0,0.0,0.0,0.011524997125698358,13
Magikarp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Magmar,0.04050596198879167,0.0,0.0,0.0,0.01980543327109338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012675326854769239,3
Magmortar,0.03816941557383406,0.0,0.0,0.0,0.03732595282409952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011944163142890922,3
Magnemite,0.0,0.0,0.0,0.0,0.0,0.032155368507496375,0.019068479260773017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Magneton,0.0,0.0,0.0,0.062474288543398364,0.0,0.03051025894183867,0.01809291160005316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Magnezone,0.0,0.0,0.0,0.05834607478231854,0.0,0.02849418362902718,0.01689735726263233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Makuhita,0.01212053875303787,0.0,0.0,0.0,0.035558102022030844,0.01149594936936138,0.0,0.013331742244646021,0.017184863162235664,0.0,0.0,0.013412797011756412,0.0,0.0,0.010752847680102023,0.0,0.0,0.022756915200754402,0
Malamar,0.0,0.0,0.0,0.0,0.010561532780541982,0.0,0.0,0.01583927428424916,0.0,0.0,0.017893943494991477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Mamoswine,0.0,0.01348594085427706,0.0,0.0,0.04078132671776876,0.0,0.0,0.015290077514799185,0.019709193668016118,0.0,0.0,0.015383038633407639,0.0,0.0,0.036997086693515036,0.0,0.0,0.0,5
Manaphy,0.0,0.029102863017453757,0.014349677310849941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013306711506953646,0.0,0.0,0.0,5
